0.085659,0.33459,-1.3472,0.037384,0.046798,-0.026359
0.084537,0.36936,-1.3628,0.018378,0.046169,-0.026481
0.083262,0.40445,-1.3772,-0.0022405,0.045454,-0.026585
0.08183,0.43983,-1.3901,-0.024524,0.044651,-0.026668
0.080237,0.47548,-1.4016,-0.048523,0.043757,-0.02673
0.07848,0.51135,-1.4117,-0.074287,0.042772,-0.026769
0.076553,0.54742,-1.4201,-0.10186,0.041692,-0.026785
0.074456,0.58364,-1.4268,-0.13129,0.040515,-0.026777
0.072184,0.61997,-1.4318,-0.16262,0.039241,-0.026742
0.069735,0.65635,-1.4349,-0.19587,0.037868,-0.026679
0.067109,0.69272,-1.436,-0.2311,0.036395,-0.026588
0.064304,0.72903,-1.4351,-0.26831,0.034822,-0.026466
0.061321,0.76521,-1.4322,-0.30755,0.03315,-0.026311
0.058162,0.80117,-1.4269,-0.34883,0.031379,-0.026122
0.054828,0.83685,-1.4194,-0.39216,0.02951,-0.025896
0.051323,0.87216,-1.4095,-0.43756,0.027546,-0.025633
0.047652,0.907,-1.3971,-0.48504,0.025489,-0.025329
0.043821,0.94128,-1.3821,-0.5346,0.023343,-0.024984
0.039835,0.97491,-1.3644,-0.58623,0.021111,-0.024596
0.035704,1.0078,-1.3439,-0.63995,0.018798,-0.024163
0.031434,1.0398,-1.3205,-0.69574,0.01641,-0.023684
0.027037,1.0708,-1.2941,-0.75359,0.013951,-0.023157
0.02252,1.1007,-1.2646,-0.81352,0.011427,-0.022583
0.017896,1.1294,-1.2319,-0.8755,0.0088444,-0.02196
0.013174,1.1568,-1.1959,-0.93955,0.0062092,-0.021289
0.0083641,1.1827,-1.1564,-1.0057,0.0035274,-0.02057
0.0034773,1.2071,-1.1133,-1.0739,0.00080497,-0.019805
-0.0014767,1.2297,-1.0665,-1.1442,-0.0019522,-0.018995
-0.0064886,1.2506,-1.0158,-1.2166,-0.0047387,-0.018143
-0.011549,1.2696,-0.96097,-1.2913,-0.0075491,-0.017253
-0.016651,1.2865,-0.90195,-1.3682,-0.010379,-0.016329
-0.021785,1.3012,-0.8385,-1.4474,-0.013223,-0.015378
-0.026946,1.3138,-0.77041,-1.529,-0.016079,-0.014406
-0.032129,1.324,-0.69749,-1.6132,-0.018942,-0.013424
-0.037331,1.3317,-0.61953,-1.7,-0.021813,-0.012444
-0.042556,1.337,-0.53638,-1.7895,-0.024691,-0.01148
-0.047813,1.3398,-0.44794,-1.8818,-0.027584,-0.010553
-0.053131,1.3402,-0.35425,-1.9768,-0.030505,-0.0096852
-0.058563,1.3383,-0.25557,-2.0746,-0.033486,-0.008909
-0.064212,1.3345,-0.15247,-2.1746,-0.036581,-0.0082619
-0.070246,1.3292,-0.045944,-2.2765,-0.039884,-0.0077899
-0.076925,1.3231,0.062521,-2.3794,-0.043536,-0.0075453
-0.084606,1.3171,0.17104,-2.4822,-0.047731,-0.0075835
-0.093707,1.3122,0.27757,-2.5838,-0.0527,-0.0079582
-0.10464,1.3093,0.38021,-2.6832,-0.058665,-0.0087163
-0.1177,1.3089,0.47756,-2.7796,-0.065792,-0.0098958
-0.133,1.3117,0.56881,-2.8728,-0.074145,-0.011525
-0.15043,1.3176,0.65365,-2.9625,-0.083668,-0.013622
-0.16968,1.3268,0.73216,-3.0489,-0.094201,-0.016195
-0.19034,1.3391,0.8046,-3.1321,-0.10551,-0.019238
-0.2119,1.3544,0.87133,-3.2124,-0.11734,-0.022731
-0.2339,1.3724,0.93268,-3.29,-0.12943,-0.026642
-0.25595,1.3931,0.98896,-3.3649,-0.14157,-0.030928
-0.27771,1.4162,1.0404,-3.4374,-0.15358,-0.035539
-0.29896,1.4416,1.0873,-3.5074,-0.16534,-0.040427
-0.31954,1.4692,1.1296,-3.575,-0.17675,-0.045542
-0.33934,1.4988,1.1677,-3.6402,-0.18776,-0.050837
-0.3583,1.5304,1.2015,-3.703,-0.19833,-0.056271
-0.37639,1.5637,1.2311,-3.7634,-0.20844,-0.061806
-0.39359,1.5988,1.2566,-3.8213,-0.21808,-0.067406
-0.40991,1.6354,1.2781,-3.8766,-0.22726,-0.073041
-0.42535,1.6734,1.2957,-3.9294,-0.23596,-0.078682
-0.43992,1.7127,1.3093,-3.9796,-0.2442,-0.084306
-0.45365,1.7531,1.3192,-4.027,-0.25198,-0.08989
-0.46655,1.7946,1.3252,-4.0716,-0.25932,-0.095415
-0.47865,1.837,1.3275,-4.1135,-0.26622,-0.10087
-0.48997,1.8802,1.3262,-4.1524,-0.27269,-0.10623
-0.50053,1.9241,1.3213,-4.1884,-0.27875,-0.11149
-0.51037,1.9685,1.3129,-4.2215,-0.28442,-0.11664
-0.51952,2.0133,1.301,-4.2516,-0.28969,-0.12169
-0.52801,2.0586,1.2858,-4.2787,-0.2946,-0.12661
-0.53587,2.1042,1.2673,-4.3029,-0.29916,-0.13141
-0.54314,2.15,1.2455,-4.324,-0.30338,-0.1361
-0.54984,2.1959,1.2206,-4.3422,-0.30729,-0.14066
-0.55601,2.242,1.1927,-4.3573,-0.3109,-0.14511
-0.56169,2.2881,1.1617,-4.3696,-0.31422,-0.14945
-0.5669,2.3344,1.1277,-4.379,-0.31728,-0.15367
-0.57167,2.3806,1.0908,-4.3855,-0.32008,-0.1578
-0.57604,2.4269,1.0511,-4.3891,-0.32265,-0.16182
-0.58002,2.4732,1.0086,-4.39,-0.32499,-0.16575
-0.58363,2.5195,0.96327,-4.3881,-0.32713,-0.16958
-0.58691,2.5658,0.91523,-4.3835,-0.32906,-0.17334
-0.58987,2.6122,0.86449,-4.3763,-0.33081,-0.17701
-0.59253,2.6586,0.81107,-4.3665,-0.33238,-0.18061
-0.5949,2.7052,0.75501,-4.3541,-0.33378,-0.18413
-0.59699,2.7518,0.69634,-4.3392,-0.33502,-0.18759
-0.59883,2.7986,0.63509,-4.3218,-0.3361,-0.19099
-0.6004,2.8456,0.57133,-4.3021,-0.33702,-0.19434
-0.60173,2.8927,0.50512,-4.2801,-0.33779,-0.19763
-0.60282,2.94,0.43659,-4.256,-0.33841,-0.20088
-0.60366,2.9875,0.3659,-4.2297,-0.33889,-0.20408
-0.60426,3.035,0.29325,-4.2017,-0.33921,-0.20725
-0.60462,3.0826,0.21893,-4.172,-0.33939,-0.21038
-0.60474,3.1302,0.14333,-4.1409,-0.33942,-0.21349
-0.60463,3.1776,0.06688,-4.1087,-0.33929,-0.21658
-0.60427,3.2247,-0.009901,-4.0759,-0.33901,-0.21965
-0.60368,3.2712,-0.08646,-4.0427,-0.33859,-0.22271
-0.60286,3.3172,-0.16224,-4.0096,-0.33801,-0.22576
-0.60182,3.3623,-0.23673,-3.977,-0.33729,-0.22881
-0.60056,3.4065,-0.30949,-3.945,-0.33643,-0.23187
-0.59911,3.4496,-0.38019,-3.914,-0.33544,-0.23492
-0.59746,3.4916,-0.44859,-3.8842,-0.33433,-0.23798
-0.59563,3.5325,-0.51457,-3.8556,-0.33309,-0.24103
-0.59364,3.5722,-0.57809,-3.8283,-0.33173,-0.24409
-0.59148,3.6109,-0.63916,-3.8023,-0.33027,-0.24714
-0.58916,3.6485,-0.69787,-3.7776,-0.3287,-0.25019
-0.58669,3.685,-0.75431,-3.7541,-0.32702,-0.25324
-0.58408,3.7206,-0.80861,-3.7318,-0.32524,-0.25628
-0.58132,3.7553,-0.86089,-3.7105,-0.32335,-0.25932
-0.57842,3.7891,-0.91128,-3.6903,-0.32137,-0.26235
-0.57538,3.8221,-0.95991,-3.671,-0.31928,-0.26536
-0.5722,3.8544,-1.0069,-3.6525,-0.31709,-0.26837
-0.56887,3.8859,-1.0524,-3.6349,-0.31479,-0.27136
-0.5654,3.9168,-1.0965,-3.618,-0.31239,-0.27435
-0.56177,3.9471,-1.1393,-3.6017,-0.30988,-0.27732
-0.558,3.9767,-1.1809,-3.586,-0.30725,-0.28027
-0.55408,4.0059,-1.2214,-3.5709,-0.30451,-0.28321
-0.54999,4.0345,-1.2609,-3.5563,-0.30165,-0.28614
-0.54574,4.0626,-1.2994,-3.5422,-0.29867,-0.28905
-0.54132,4.0903,-1.3371,-3.5284,-0.29556,-0.29194
-0.53673,4.1175,-1.374,-3.5151,-0.29232,-0.29483
-0.53196,4.1443,-1.4102,-3.502,-0.28894,-0.29769
-0.527,4.1708,-1.4457,-3.4892,-0.28542,-0.30054
-0.52184,4.1969,-1.4806,-3.4767,-0.28174,-0.30338
-0.51649,4.2227,-1.5149,-3.4644,-0.27792,-0.3062
-0.51092,4.2481,-1.5487,-3.4523,-0.27393,-0.309
-0.50513,4.2733,-1.5821,-3.4404,-0.26977,-0.31179
-0.49912,4.2981,-1.615,-3.4286,-0.26543,-0.31457
-0.49287,4.3227,-1.6476,-3.4169,-0.26091,-0.31734
-0.48637,4.3471,-1.6798,-3.4054,-0.25619,-0.32009
-0.47961,4.3712,-1.7117,-3.3939,-0.25127,-0.32283
-0.47258,4.3952,-1.7433,-3.3824,-0.24614,-0.32557
-0.46526,4.4189,-1.7747,-3.3711,-0.24079,-0.32829
-0.45765,4.4425,-1.8059,-3.3597,-0.2352,-0.33101
-0.44973,4.4658,-1.8369,-3.3484,-0.22937,-0.33373
-0.44149,4.4891,-1.8678,-3.337,-0.22329,-0.33645
-0.43292,4.5122,-1.8985,-3.3257,-0.21693,-0.33916
-0.42399,4.5352,-1.9291,-3.3144,-0.2103,-0.34188
-0.4147,4.5581,-1.9597,-3.303,-0.20338,-0.34461
-0.40503,4.5808,-1.9901,-3.2917,-0.19615,-0.34735
-0.39496,4.6036,-2.0206,-3.2803,-0.1886,-0.35011
-0.38448,4.6262,-2.0509,-3.2688,-0.18072,-0.35289
-0.37358,4.6488,-2.0813,-3.2574,-0.1725,-0.3557
-0.36224,4.6714,-2.1117,-3.2459,-0.16393,-0.35854
-0.35045,4.694,-2.142,-3.2344,-0.15499,-0.36142
-0.3382,4.7166,-2.1724,-3.223,-0.14567,-0.36435
-0.32548,4.7393,-2.2029,-3.2114,-0.13597,-0.36734
-0.31228,4.7619,-2.2333,-3.1999,-0.12587,-0.37039
-0.2986,4.7847,-2.2638,-3.1885,-0.11538,-0.37352
-0.28444,4.8075,-2.2944,-3.177,-0.10448,-0.37674
-0.2698,4.8304,-2.325,-3.1656,-0.09319,-0.38006
-0.2547,4.8534,-2.3557,-3.1542,-0.081506,-0.38349
-0.23914,4.8766,-2.3865,-3.1429,-0.069439,-0.38704
-0.22315,4.8999,-2.4173,-3.1317,-0.057006,-0.39072
-0.20677,4.9234,-2.4482,-3.1206,-0.044228,-0.39456
-0.19002,4.947,-2.4791,-3.1096,-0.031131,-0.39854
-0.17295,4.9709,-2.5101,-3.0987,-0.01775,-0.4027
-0.15562,4.995,-2.5412,-3.088,-0.004124,-0.40703
-0.13808,5.0193,-2.5724,-3.0774,0.0097012,-0.41154
-0.12039,5.0439,-2.6036,-3.067,0.023675,-0.41624
-0.10264,5.0687,-2.6349,-3.0568,0.037743,-0.42112
-0.084876,5.0938,-2.6662,-3.0468,0.051848,-0.42618
-0.067189,5.1192,-2.6977,-3.037,0.065931,-0.43143
-0.049648,5.1448,-2.7292,-3.0273,0.079932,-0.43684
-0.032323,5.1708,-2.7608,-3.0179,0.093793,-0.44242
-0.015281,5.197,-2.7925,-3.0087,0.10746,-0.44814
0.0014161,5.2236,-2.8243,-2.9997,0.12089,-0.454
0.017715,5.2504,-2.8562,-2.9909,0.13402,-0.45998
0.033567,5.2776,-2.8882,-2.9823,0.14682,-0.46605
0.048933,5.3052,-2.9204,-2.9739,0.15926,-0.47221
0.063781,5.333,-2.9528,-2.9657,0.1713,-0.47843
0.078087,5.3613,-2.9853,-2.9576,0.18294,-0.4847
0.091831,5.3898,-3.0181,-2.9497,0.19413,-0.491
0.105,5.4188,-3.0511,-2.942,0.20489,-0.49732
0.1176,5.4481,-3.0843,-2.9344,0.21519,-0.50363
0.12961,5.4778,-3.1178,-2.9269,0.22504,-0.50993
0.14105,5.5079,-3.1516,-2.9195,0.23443,-0.51621
0.15192,5.5383,-3.1858,-2.9121,0.24337,-0.52245
0.16222,5.5692,-3.2204,-2.9048,0.25186,-0.52865
0.17197,5.6004,-3.2554,-2.8975,0.25991,-0.53479
0.18118,5.632,-3.2908,-2.8901,0.26753,-0.54087
0.18987,5.664,-3.3267,-2.8826,0.27473,-0.54689
0.19805,5.6964,-3.3632,-2.875,0.28151,-0.55283
0.20573,5.7292,-3.4003,-2.8672,0.28789,-0.55869
0.21292,5.7623,-3.438,-2.8591,0.29388,-0.56448
0.21965,5.7957,-3.4765,-2.8507,0.29948,-0.57018
0.22594,5.8295,-3.5157,-2.8419,0.30472,-0.5758
0.23178,5.8637,-3.5557,-2.8326,0.3096,-0.58134
0.2372,5.8982,-3.5966,-2.8229,0.31413,-0.58679
0.24222,5.9329,-3.6384,-2.8125,0.31832,-0.59216
0.24684,5.968,-3.6812,-2.8014,0.32218,-0.59744
0.25108,6.0034,-3.7252,-2.7896,0.32573,-0.60264
0.25495,6.0391,-3.7702,-2.777,0.32896,-0.60775
0.25846,6.0751,-3.8165,-2.7635,0.3319,-0.61278
0.26163,6.1114,-3.864,-2.7491,0.33454,-0.61774
0.26445,6.148,-3.913,-2.7335,0.33689,-0.62262
0.26695,6.1849,-3.9633,-2.7169,0.33897,-0.62742
0.26912,6.2221,-4.0152,-2.6991,0.34076,-0.63215
0.27097,6.2596,-4.0687,-2.6801,0.34229,-0.63681
0.27251,6.2975,-4.1238,-2.6597,0.34354,-0.64141
0.27373,6.3358,-4.1807,-2.638,0.34452,-0.64594
0.27463,6.3745,-4.2396,-2.6148,0.34524,-0.6504
0.27522,6.4137,-4.3004,-2.5901,0.34567,-0.65481
0.27549,6.4533,-4.3633,-2.5637,0.34583,-0.65915
0.27542,6.4935,-4.4285,-2.5357,0.3457,-0.66344
0.27502,6.5343,-4.496,-2.5059,0.34527,-0.66768
0.27426,6.5758,-4.5661,-2.4742,0.34453,-0.67186
0.27313,6.618,-4.639,-2.4406,0.34346,-0.67599
0.2716,6.6611,-4.7148,-2.4048,0.34203,-0.68007
0.26964,6.7052,-4.7938,-2.3667,0.34023,-0.6841
0.26721,6.7503,-4.8764,-2.3263,0.33802,-0.68808
0.26427,6.7966,-4.9627,-2.2832,0.33534,-0.69201
0.26075,6.8444,-5.0532,-2.2373,0.33216,-0.69588
0.2566,6.8937,-5.1483,-2.1884,0.3284,-0.69971
0.25171,6.9448,-5.2487,-2.136,0.32399,-0.70347
0.24599,6.998,-5.3547,-2.0799,0.31883,-0.70718
0.23928,7.0535,-5.4673,-2.0196,0.31278,-0.71083
0.23143,7.1116,-5.587,-1.9547,0.30571,-0.7144
0.22222,7.1728,-5.7149,-1.8847,0.2974,-0.7179
0.21139,7.2374,-5.8516,-1.8091,0.28764,-0.72131
0.19867,7.3055,-5.9978,-1.7276,0.27616,-0.72463
0.18373,7.3774,-6.1533,-1.6403,0.26268,-0.72785
0.16632,7.4525,-6.3171,-1.548,0.24695,-0.73098
0.14636,7.5298,-6.4861,-1.4527,0.22889,-0.73401
0.124,7.6075,-6.6556,-1.3574,0.20865,-0.737
0.09969,7.6838,-6.8204,-1.2653,0.1866,-0.73999
0.073958,7.7572,-6.9767,-1.179,0.16322,-0.74306
0.047279,7.827,-7.1228,-1.0994,0.13896,-0.74626
0.020003,7.8934,-7.2587,-1.0267,0.11411,-0.74965
-0.0076066,7.9567,-7.3852,-0.96039,0.088925,-0.75325
-0.035326,8.0172,-7.5032,-0.89985,0.063607,-0.75711
-0.062945,8.0755,-7.6139,-0.84454,0.038349,-0.76122
-0.09025,8.1318,-7.7179,-0.79397,0.013345,-0.76561
-0.11703,8.1866,-7.8161,-0.74775,-0.011206,-0.77026
-0.14308,8.24,-7.909,-0.70556,-0.035115,-0.77517
-0.1682,8.2924,-7.997,-0.66715,-0.058201,-0.7803
-0.19222,8.3439,-8.0807,-0.63231,-0.080309,-0.78564
-0.21502,8.3947,-8.1602,-0.60089,-0.10131,-0.79114
-0.23649,8.445,-8.236,-0.57275,-0.12111,-0.79679
-0.25657,8.4949,-8.3081,-0.54779,-0.13965,-0.80253
-0.27522,8.5444,-8.3769,-0.52592,-0.15689,-0.80834
-0.29244,8.5938,-8.4425,-0.50707,-0.17284,-0.8142
-0.30826,8.6431,-8.5051,-0.49118,-0.18749,-0.82008
-0.32271,8.6923,-8.5647,-0.47817,-0.20089,-0.82597
-0.33583,8.7416,-8.6214,-0.468,-0.21308,-0.83184
-0.34768,8.7909,-8.6755,-0.46058,-0.22411,-0.83769
-0.35833,8.8403,-8.727,-0.45585,-0.23403,-0.84351
-0.36783,8.8899,-8.7759,-0.45372,-0.24289,-0.8493
-0.37625,8.9395,-8.8225,-0.4541,-0.25075,-0.85505
-0.38364,8.9893,-8.8667,-0.45689,-0.25767,-0.86077
-0.39005,9.0392,-8.9086,-0.46197,-0.26368,-0.86645
-0.39554,9.0891,-8.9485,-0.46922,-0.26883,-0.87209
-0.40015,9.1391,-8.9862,-0.4785,-0.27317,-0.87771
-0.40393,9.189,-9.0221,-0.48967,-0.27674,-0.88329
-0.40691,9.2389,-9.0561,-0.5026,-0.27956,-0.88885
-0.40913,9.2888,-9.0883,-0.51713,-0.28167,-0.89437
-0.41062,9.3384,-9.119,-0.53312,-0.2831,-0.89988
-0.4114,9.3879,-9.148,-0.55043,-0.28386,-0.90536
-0.4115,9.4372,-9.1757,-0.56891,-0.28398,-0.91083
-0.41093,9.4862,-9.2019,-0.58843,-0.28348,-0.91627
-0.4097,9.5349,-9.227,-0.60886,-0.28236,-0.9217
-0.40784,9.5833,-9.2508,-0.63008,-0.28063,-0.92711
-0.40534,9.6312,-9.2736,-0.65197,-0.27831,-0.9325
-0.40222,9.6788,-9.2954,-0.67444,-0.27538,-0.93788
-0.39846,9.726,-9.3162,-0.69738,-0.27186,-0.94325
-0.39406,9.7727,-9.3362,-0.72071,-0.26772,-0.94861
-0.38902,9.819,-9.3554,-0.74435,-0.26297,-0.95395
-0.38333,9.8648,-9.3739,-0.76823,-0.2576,-0.95929
-0.37696,9.9101,-9.3918,-0.79228,-0.25157,-0.96461
-0.36991,9.955,-9.409,-0.81645,-0.24489,-0.96993
-0.36213,9.9995,-9.4257,-0.8407,-0.23751,-0.97524
-0.35362,10.043,-9.442,-0.86497,-0.22942,-0.98055
-0.34433,10.087,-9.4577,-0.88923,-0.22058,-0.98585
-0.33422,10.13,-9.4731,-0.91346,-0.21095,-0.99116
-0.32327,10.173,-9.4882,-0.93762,-0.20049,-0.99646
-0.31141,10.215,-9.5029,-0.96168,-0.18916,-1.0018
-0.29861,10.257,-9.5174,-0.98564,-0.1769,-1.0071
-0.2848,10.299,-9.5317,-1.0095,-0.16367,-1.0124
-0.26994,10.34,-9.5458,-1.0332,-0.14941,-1.0178
-0.25395,10.381,-9.5597,-1.0567,-0.13406,-1.0232
-0.23678,10.422,-9.5736,-1.0801,-0.11755,-1.0286
-0.21837,10.463,-9.5875,-1.1032,-0.099824,-1.0341
-0.19867,10.503,-9.6013,-1.1262,-0.08083,-1.0396
-0.17761,10.543,-9.6152,-1.149,-0.060513,-1.0453
-0.15517,10.583,-9.6292,-1.1715,-0.038833,-1.051
-0.13131,10.623,-9.6433,-1.1937,-0.015767,-1.0568
-0.10605,10.663,-9.6577,-1.2157,0.0086857,-1.0627
-0.079414,10.703,-9.6723,-1.2373,0.034495,-1.0688
-0.051476,10.742,-9.6872,-1.2585,0.061591,-1.075
-0.022357,10.782,-9.7025,-1.2792,0.089859,-1.0814
0.0077716,10.821,-9.7182,-1.2994,0.11913,-1.0879
0.038686,10.86,-9.7344,-1.3191,0.1492,-1.0947
0.070118,10.899,-9.7511,-1.338,0.17979,-1.1016
0.10176,10.938,-9.7683,-1.3562,0.21062,-1.1087
0.13329,10.977,-9.786,-1.3735,0.24137,-1.1159
0.1644,11.015,-9.8044,-1.39,0.27172,-1.1233
0.19478,11.053,-9.8233,-1.4056,0.30138,-1.1307
0.22419,11.091,-9.8429,-1.4202,0.33012,-1.1382
0.25241,11.128,-9.8631,-1.4338,0.35772,-1.1457
0.27931,11.165,-9.8838,-1.4464,0.38404,-1.1532
0.3048,11.201,-9.9052,-1.4581,0.40899,-1.1606
0.32882,11.238,-9.9272,-1.4689,0.43252,-1.168
0.35139,11.273,-9.9498,-1.4787,0.45464,-1.1753
0.37251,11.309,-9.973,-1.4877,0.47535,-1.1825
0.39224,11.344,-9.9969,-1.4958,0.49471,-1.1895
0.41065,11.379,-10.021,-1.5031,0.51277,-1.1965
0.4278,11.414,-10.046,-1.5096,0.52961,-1.2034
0.44377,11.449,-10.072,-1.5153,0.5453,-1.2101
0.45864,11.484,-10.099,-1.5202,0.5599,-1.2168
0.47248,11.519,-10.126,-1.5243,0.5735,-1.2233
0.48536,11.553,-10.154,-1.5277,0.58616,-1.2297
0.49736,11.588,-10.183,-1.5303,0.59796,-1.2361
0.50854,11.622,-10.212,-1.5321,0.60894,-1.2423
0.51895,11.657,-10.243,-1.5331,0.61918,-1.2485
0.52865,11.692,-10.274,-1.5333,0.62872,-1.2546
0.5377,11.727,-10.306,-1.5327,0.63761,-1.2606
0.54613,11.762,-10.339,-1.5313,0.64591,-1.2665
0.554,11.797,-10.373,-1.529,0.65365,-1.2723
0.56134,11.832,-10.408,-1.5258,0.66086,-1.2781
0.56819,11.867,-10.445,-1.5217,0.66759,-1.2839
0.57457,11.903,-10.482,-1.5166,0.67386,-1.2896
0.58052,11.939,-10.521,-1.5106,0.67971,-1.2952
0.58607,11.975,-10.561,-1.5035,0.68515,-1.3008
0.59123,12.012,-10.602,-1.4954,0.69022,-1.3063
0.59603,12.048,-10.645,-1.4862,0.69493,-1.3118
0.60049,12.085,-10.689,-1.4758,0.69931,-1.3173
0.60463,12.123,-10.735,-1.4642,0.70336,-1.3227
0.60846,12.161,-10.782,-1.4514,0.70711,-1.3281
0.61199,12.199,-10.831,-1.4372,0.71057,-1.3335
0.61524,12.238,-10.882,-1.4217,0.71374,-1.3389
0.61822,12.277,-10.935,-1.4047,0.71665,-1.3442
0.62093,12.317,-10.99,-1.3863,0.71929,-1.3495
0.62338,12.357,-11.048,-1.3662,0.72167,-1.3548
0.62559,12.398,-11.107,-1.3445,0.72381,-1.36
0.62753,12.44,-11.169,-1.321,0.72569,-1.3653
0.62923,12.483,-11.234,-1.2956,0.72733,-1.3705
0.63068,12.527,-11.302,-1.2682,0.72871,-1.3757
0.63188,12.571,-11.373,-1.2386,0.72985,-1.3809
0.63281,12.617,-11.448,-1.2068,0.73072,-1.3861
